environment: 
YAML: configs/bt.sc.c100.yaml
==> SEED: 42
==> num_classes: 100
==> data_name: cifar100
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar100', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 2
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> model_params: {'model_name': 'resnet18', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c100.r18.e800.pth
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> config: configs/bt.sc.c100.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU2] epochs: [215/800] train_loss_con: 712.084 energy_loss: 190.168
[GPU2] epochs: [216/800] train_loss_con: 713.092 energy_loss: 189.918
[GPU2] epochs: [217/800] train_loss_con: 711.431 energy_loss: 189.934
[GPU2] epochs: [218/800] train_loss_con: 708.717 energy_loss: 189.475
[GPU2] epochs: [219/800] train_loss_con: 711.235 energy_loss: 189.438
[GPU2] epochs: [220/800] train_loss_con: 708.658 energy_loss: 189.106
[GPU2] epochs: [221/800] train_loss_con: 706.737 energy_loss: 188.962
[GPU2] epochs: [222/800] train_loss_con: 702.589 energy_loss: 189.052
[GPU2] epochs: [223/800] train_loss_con: 711.050 energy_loss: 188.869
[GPU2] epochs: [224/800] train_loss_con: 706.953 energy_loss: 188.855
[GPU2] epochs: [225/800] train_loss_con: 701.275 energy_loss: 188.105
[GPU2] epochs: [226/800] train_loss_con: 707.188 energy_loss: 188.132
[GPU2] epochs: [227/800] train_loss_con: 701.302 energy_loss: 187.997
[GPU2] epochs: [228/800] train_loss_con: 709.451 energy_loss: 188.284
[GPU2] epochs: [229/800] train_loss_con: 703.566 energy_loss: 187.693
[GPU2] epochs: [230/800] train_loss_con: 704.558 energy_loss: 187.636
[GPU2] epochs: [231/800] train_loss_con: 700.871 energy_loss: 187.191
[GPU2] epochs: [232/800] train_loss_con: 702.524 energy_loss: 187.137
[GPU2] epochs: [233/800] train_loss_con: 699.410 energy_loss: 186.698
[GPU2] epochs: [234/800] train_loss_con: 692.965 energy_loss: 186.703
[GPU2] epochs: [235/800] train_loss_con: 700.848 energy_loss: 186.350
[GPU2] epochs: [236/800] train_loss_con: 705.272 energy_loss: 186.364
[GPU2] epochs: [237/800] train_loss_con: 694.284 energy_loss: 185.967
[GPU2] epochs: [238/800] train_loss_con: 693.663 energy_loss: 186.057
[GPU2] epochs: [239/800] train_loss_con: 688.130 energy_loss: 185.794
[GPU2] epochs: [240/800] train_loss_con: 697.784 energy_loss: 185.940
[GPU2] epochs: [241/800] train_loss_con: 698.340 energy_loss: 185.523
[GPU2] epochs: [242/800] train_loss_con: 688.975 energy_loss: 185.129
[GPU2] epochs: [243/800] train_loss_con: 697.539 energy_loss: 185.222
[GPU2] epochs: [244/800] train_loss_con: 695.088 energy_loss: 185.001
[GPU2] epochs: [245/800] train_loss_con: 690.012 energy_loss: 184.894
[GPU2] epochs: [246/800] train_loss_con: 690.261 energy_loss: 184.759
[GPU2] epochs: [247/800] train_loss_con: 692.062 energy_loss: 184.476
[GPU2] epochs: [248/800] train_loss_con: 689.434 energy_loss: 184.170
[GPU2] epochs: [249/800] train_loss_con: 696.594 energy_loss: 184.223
[GPU2] epochs: [250/800] train_loss_con: 693.311 energy_loss: 184.046
[GPU2] epochs: [251/800] train_loss_con: 680.485 energy_loss: 183.588
[GPU2] epochs: [252/800] train_loss_con: 685.333 energy_loss: 183.558
[GPU2] epochs: [253/800] train_loss_con: 687.895 energy_loss: 183.559
[GPU2] epochs: [254/800] train_loss_con: 693.226 energy_loss: 183.779
[GPU2] epochs: [255/800] train_loss_con: 689.526 energy_loss: 183.428
[GPU2] epochs: [256/800] train_loss_con: 681.403 energy_loss: 182.902
[GPU2] epochs: [257/800] train_loss_con: 680.790 energy_loss: 182.605
[GPU2] epochs: [258/800] train_loss_con: 684.266 energy_loss: 182.687
[GPU2] epochs: [259/800] train_loss_con: 680.956 energy_loss: 182.595
[GPU2] epochs: [260/800] train_loss_con: 678.114 energy_loss: 182.156
[GPU2] epochs: [261/800] train_loss_con: 679.805 energy_loss: 181.976
[GPU2] epochs: [262/800] train_loss_con: 679.992 energy_loss: 182.590
[GPU2] epochs: [263/800] train_loss_con: 685.968 energy_loss: 182.206
[GPU2] epochs: [264/800] train_loss_con: 679.762 energy_loss: 181.831
[GPU2] epochs: [265/800] train_loss_con: 682.509 energy_loss: 181.488
[GPU2] epochs: [266/800] train_loss_con: 676.242 energy_loss: 181.547
[GPU2] epochs: [267/800] train_loss_con: 678.189 energy_loss: 181.172
[GPU2] epochs: [268/800] train_loss_con: 673.680 energy_loss: 181.387
[GPU2] epochs: [269/800] train_loss_con: 671.695 energy_loss: 180.979
[GPU2] epochs: [270/800] train_loss_con: 670.656 energy_loss: 180.957
[GPU2] epochs: [271/800] train_loss_con: 671.225 energy_loss: 180.759
[GPU2] epochs: [272/800] train_loss_con: 679.565 energy_loss: 180.746
[GPU2] epochs: [273/800] train_loss_con: 674.060 energy_loss: 181.074
[GPU2] epochs: [274/800] train_loss_con: 677.234 energy_loss: 180.864
[GPU2] epochs: [275/800] train_loss_con: 672.602 energy_loss: 180.631
[GPU2] epochs: [276/800] train_loss_con: 679.491 energy_loss: 180.632
[GPU2] epochs: [277/800] train_loss_con: 676.403 energy_loss: 180.204
[GPU2] epochs: [278/800] train_loss_con: 670.201 energy_loss: 180.172
[GPU2] epochs: [279/800] train_loss_con: 674.149 energy_loss: 179.886
[GPU2] epochs: [280/800] train_loss_con: 664.745 energy_loss: 179.497
[GPU2] epochs: [281/800] train_loss_con: 672.548 energy_loss: 179.863
[GPU2] epochs: [282/800] train_loss_con: 673.561 energy_loss: 179.813
[GPU2] epochs: [283/800] train_loss_con: 675.074 energy_loss: 179.800
[GPU2] epochs: [284/800] train_loss_con: 674.256 energy_loss: 179.801
[GPU2] epochs: [285/800] train_loss_con: 673.108 energy_loss: 179.221
[GPU2] epochs: [286/800] train_loss_con: 666.632 energy_loss: 178.974
[GPU2] epochs: [287/800] train_loss_con: 663.933 energy_loss: 179.387
[GPU2] epochs: [288/800] train_loss_con: 667.774 energy_loss: 178.846
[GPU2] epochs: [289/800] train_loss_con: 664.004 energy_loss: 178.284
[GPU2] epochs: [290/800] train_loss_con: 671.000 energy_loss: 178.044
[GPU2] epochs: [291/800] train_loss_con: 665.606 energy_loss: 178.157
[GPU2] epochs: [292/800] train_loss_con: 667.505 energy_loss: 178.029
[GPU2] epochs: [293/800] train_loss_con: 661.187 energy_loss: 177.778
[GPU2] epochs: [294/800] train_loss_con: 660.574 energy_loss: 177.168
[GPU2] epochs: [295/800] train_loss_con: 660.936 energy_loss: 177.642
[GPU2] epochs: [296/800] train_loss_con: 663.386 energy_loss: 177.498
[GPU2] epochs: [297/800] train_loss_con: 657.202 energy_loss: 177.089
[GPU2] epochs: [298/800] train_loss_con: 660.846 energy_loss: 177.184
[GPU2] epochs: [299/800] train_loss_con: 663.329 energy_loss: 176.763
[GPU2] epochs: [300/800] train_loss_con: 660.480 energy_loss: 177.409
[GPU2] epochs: [301/800] train_loss_con: 657.307 energy_loss: 176.573
[GPU2] epochs: [302/800] train_loss_con: 661.451 energy_loss: 176.574
[GPU2] epochs: [303/800] train_loss_con: 663.505 energy_loss: 176.499
[GPU2] epochs: [304/800] train_loss_con: 659.339 energy_loss: 176.411
[GPU2] epochs: [305/800] train_loss_con: 658.194 energy_loss: 176.104
[GPU2] epochs: [306/800] train_loss_con: 661.094 energy_loss: 176.376
[GPU2] epochs: [307/800] train_loss_con: 664.337 energy_loss: 175.745
[GPU2] epochs: [308/800] train_loss_con: 654.243 energy_loss: 175.534
[GPU2] epochs: [309/800] train_loss_con: 661.999 energy_loss: 175.414
[GPU2] epochs: [310/800] train_loss_con: 657.264 energy_loss: 174.894
[GPU2] epochs: [311/800] train_loss_con: 659.452 energy_loss: 174.835
[GPU2] epochs: [312/800] train_loss_con: 652.348 energy_loss: 174.953
[GPU2] epochs: [313/800] train_loss_con: 660.388 energy_loss: 175.080
[GPU2] epochs: [314/800] train_loss_con: 654.393 energy_loss: 174.514
[GPU2] epochs: [315/800] train_loss_con: 657.994 energy_loss: 174.479
[GPU2] epochs: [316/800] train_loss_con: 657.491 energy_loss: 174.876
[GPU2] epochs: [317/800] train_loss_con: 648.974 energy_loss: 174.200
[GPU2] epochs: [318/800] train_loss_con: 652.221 energy_loss: 173.917
[GPU2] epochs: [319/800] train_loss_con: 652.818 energy_loss: 174.139
[GPU2] epochs: [320/800] train_loss_con: 653.449 energy_loss: 173.903
[GPU2] epochs: [321/800] train_loss_con: 653.286 energy_loss: 173.726
[GPU2] epochs: [322/800] train_loss_con: 648.695 energy_loss: 173.606
[GPU2] epochs: [323/800] train_loss_con: 647.988 energy_loss: 173.266
[GPU2] epochs: [324/800] train_loss_con: 650.736 energy_loss: 173.618
[GPU2] epochs: [325/800] train_loss_con: 648.918 energy_loss: 173.019
[GPU2] epochs: [326/800] train_loss_con: 655.780 energy_loss: 173.228
[GPU2] epochs: [327/800] train_loss_con: 644.916 energy_loss: 172.102
[GPU2] epochs: [328/800] train_loss_con: 645.408 energy_loss: 172.109
[GPU2] epochs: [329/800] train_loss_con: 655.455 energy_loss: 172.565
[GPU2] epochs: [330/800] train_loss_con: 652.887 energy_loss: 172.348
[GPU2] epochs: [331/800] train_loss_con: 647.085 energy_loss: 172.135
[GPU2] epochs: [332/800] train_loss_con: 646.605 energy_loss: 171.576
[GPU2] epochs: [333/800] train_loss_con: 650.748 energy_loss: 171.354
[GPU2] epochs: [334/800] train_loss_con: 650.179 energy_loss: 171.673
[GPU2] epochs: [335/800] train_loss_con: 646.404 energy_loss: 171.888
[GPU2] epochs: [336/800] train_loss_con: 637.972 energy_loss: 171.202
[GPU2] epochs: [337/800] train_loss_con: 641.602 energy_loss: 171.116
[GPU2] epochs: [338/800] train_loss_con: 642.587 energy_loss: 170.901
[GPU2] epochs: [339/800] train_loss_con: 642.511 energy_loss: 170.470
[GPU2] epochs: [340/800] train_loss_con: 638.645 energy_loss: 170.341
[GPU2] epochs: [341/800] train_loss_con: 636.459 energy_loss: 170.417
[GPU2] epochs: [342/800] train_loss_con: 639.491 energy_loss: 170.019
[GPU2] epochs: [343/800] train_loss_con: 643.485 energy_loss: 170.348
[GPU2] epochs: [344/800] train_loss_con: 641.016 energy_loss: 169.855
[GPU2] epochs: [345/800] train_loss_con: 631.542 energy_loss: 169.235
[GPU2] epochs: [346/800] train_loss_con: 632.527 energy_loss: 169.270
[GPU2] epochs: [347/800] train_loss_con: 641.036 energy_loss: 169.196
[GPU2] epochs: [348/800] train_loss_con: 636.324 energy_loss: 169.163
[GPU2] epochs: [349/800] train_loss_con: 638.359 energy_loss: 169.001
[GPU2] epochs: [350/800] train_loss_con: 636.665 energy_loss: 168.828
[GPU2] epochs: [351/800] train_loss_con: 632.306 energy_loss: 168.156
[GPU2] epochs: [352/800] train_loss_con: 636.734 energy_loss: 168.530
[GPU2] epochs: [353/800] train_loss_con: 632.586 energy_loss: 168.132
[GPU2] epochs: [354/800] train_loss_con: 633.586 energy_loss: 167.745
[GPU2] epochs: [355/800] train_loss_con: 639.188 energy_loss: 167.603
[GPU2] epochs: [356/800] train_loss_con: 638.193 energy_loss: 167.253
[GPU2] epochs: [357/800] train_loss_con: 640.048 energy_loss: 167.792
[GPU2] epochs: [358/800] train_loss_con: 625.372 energy_loss: 167.090
[GPU2] epochs: [359/800] train_loss_con: 631.577 energy_loss: 166.815
[GPU2] epochs: [360/800] train_loss_con: 629.008 energy_loss: 166.362
[GPU2] epochs: [361/800] train_loss_con: 631.850 energy_loss: 166.206
[GPU2] epochs: [362/800] train_loss_con: 633.455 energy_loss: 166.142
[GPU2] epochs: [363/800] train_loss_con: 629.738 energy_loss: 165.990
[GPU2] epochs: [364/800] train_loss_con: 630.360 energy_loss: 165.832
[GPU2] epochs: [365/800] train_loss_con: 631.119 energy_loss: 165.394
[GPU2] epochs: [366/800] train_loss_con: 631.228 energy_loss: 165.734
[GPU2] epochs: [367/800] train_loss_con: 625.036 energy_loss: 165.475
[GPU2] epochs: [368/800] train_loss_con: 629.424 energy_loss: 164.844
[GPU2] epochs: [369/800] train_loss_con: 633.565 energy_loss: 165.242
[GPU2] epochs: [370/800] train_loss_con: 617.685 energy_loss: 164.515
[GPU2] epochs: [371/800] train_loss_con: 625.599 energy_loss: 164.594
[GPU2] epochs: [372/800] train_loss_con: 625.687 energy_loss: 164.750
[GPU2] epochs: [373/800] train_loss_con: 623.687 energy_loss: 164.843
[GPU2] epochs: [374/800] train_loss_con: 624.885 energy_loss: 164.926
[GPU2] epochs: [375/800] train_loss_con: 626.780 energy_loss: 164.343
[GPU2] epochs: [376/800] train_loss_con: 623.658 energy_loss: 164.052
[GPU2] epochs: [377/800] train_loss_con: 620.953 energy_loss: 163.873
[GPU2] epochs: [378/800] train_loss_con: 622.717 energy_loss: 163.562
[GPU2] epochs: [379/800] train_loss_con: 622.114 energy_loss: 163.666
[GPU2] epochs: [380/800] train_loss_con: 620.758 energy_loss: 163.579
[GPU2] epochs: [381/800] train_loss_con: 625.314 energy_loss: 163.578
[GPU2] epochs: [382/800] train_loss_con: 622.200 energy_loss: 163.132
[GPU2] epochs: [383/800] train_loss_con: 627.284 energy_loss: 163.012
[GPU2] epochs: [384/800] train_loss_con: 621.870 energy_loss: 162.976
[GPU2] epochs: [385/800] train_loss_con: 622.756 energy_loss: 162.910
[GPU2] epochs: [386/800] train_loss_con: 615.335 energy_loss: 162.610
[GPU2] epochs: [387/800] train_loss_con: 618.172 energy_loss: 162.019
[GPU2] epochs: [388/800] train_loss_con: 619.036 energy_loss: 162.253
[GPU2] epochs: [389/800] train_loss_con: 621.834 energy_loss: 161.743
[GPU2] epochs: [390/800] train_loss_con: 619.727 energy_loss: 162.165
[GPU2] epochs: [391/800] train_loss_con: 611.549 energy_loss: 161.797
[GPU2] epochs: [392/800] train_loss_con: 614.859 energy_loss: 161.947
[GPU2] epochs: [393/800] train_loss_con: 612.780 energy_loss: 161.950
[GPU2] epochs: [394/800] train_loss_con: 616.190 energy_loss: 161.375
[GPU2] epochs: [395/800] train_loss_con: 613.396 energy_loss: 161.504
[GPU2] epochs: [396/800] train_loss_con: 613.839 energy_loss: 161.269
[GPU2] epochs: [397/800] train_loss_con: 613.144 energy_loss: 160.860
[GPU2] epochs: [398/800] train_loss_con: 620.092 energy_loss: 161.030
[GPU2] epochs: [399/800] train_loss_con: 612.915 energy_loss: 160.888
[GPU2] epochs: [400/800] train_loss_con: 611.068 energy_loss: 160.712
[GPU2] epochs: [401/800] train_loss_con: 615.438 energy_loss: 160.383
[GPU2] epochs: [402/800] train_loss_con: 611.986 energy_loss: 160.501
[GPU2] epochs: [403/800] train_loss_con: 602.722 energy_loss: 160.348
[GPU2] epochs: [404/800] train_loss_con: 610.362 energy_loss: 159.482
[GPU2] epochs: [405/800] train_loss_con: 615.401 energy_loss: 159.856
[GPU2] epochs: [406/800] train_loss_con: 615.588 energy_loss: 159.487
[GPU2] epochs: [407/800] train_loss_con: 613.959 energy_loss: 159.284
[GPU2] epochs: [408/800] train_loss_con: 606.300 energy_loss: 159.574
[GPU2] epochs: [409/800] train_loss_con: 608.218 energy_loss: 159.364
[GPU2] epochs: [410/800] train_loss_con: 607.417 energy_loss: 159.202
[GPU2] epochs: [411/800] train_loss_con: 602.840 energy_loss: 158.739
[GPU2] epochs: [412/800] train_loss_con: 607.426 energy_loss: 158.984
[GPU2] epochs: [413/800] train_loss_con: 605.915 energy_loss: 158.761
[GPU2] epochs: [414/800] train_loss_con: 601.019 energy_loss: 158.516
[GPU2] epochs: [415/800] train_loss_con: 607.661 energy_loss: 158.178
[GPU2] epochs: [416/800] train_loss_con: 609.851 energy_loss: 157.931
[GPU2] epochs: [417/800] train_loss_con: 612.269 energy_loss: 158.126
[GPU2] epochs: [418/800] train_loss_con: 607.602 energy_loss: 158.425
[GPU2] epochs: [419/800] train_loss_con: 606.130 energy_loss: 157.616
[GPU2] epochs: [420/800] train_loss_con: 606.773 energy_loss: 157.520
[GPU2] epochs: [421/800] train_loss_con: 600.293 energy_loss: 157.859
[GPU2] epochs: [422/800] train_loss_con: 606.011 energy_loss: 157.459
[GPU2] epochs: [423/800] train_loss_con: 601.203 energy_loss: 157.085
[GPU2] epochs: [424/800] train_loss_con: 599.192 energy_loss: 156.720
[GPU2] epochs: [425/800] train_loss_con: 598.352 energy_loss: 156.931
[GPU2] epochs: [426/800] train_loss_con: 600.262 energy_loss: 156.948
[GPU2] epochs: [427/800] train_loss_con: 597.221 energy_loss: 157.069
[GPU2] epochs: [428/800] train_loss_con: 600.104 energy_loss: 156.600
[GPU2] epochs: [429/800] train_loss_con: 600.220 energy_loss: 155.852
[GPU2] epochs: [430/800] train_loss_con: 602.758 energy_loss: 156.318
[GPU2] epochs: [431/800] train_loss_con: 597.482 energy_loss: 156.070
[GPU2] epochs: [432/800] train_loss_con: 601.170 energy_loss: 155.753
[GPU2] epochs: [433/800] train_loss_con: 598.973 energy_loss: 156.342
[GPU2] epochs: [434/800] train_loss_con: 600.290 energy_loss: 156.034
[GPU2] epochs: [435/800] train_loss_con: 593.903 energy_loss: 155.313
[GPU2] epochs: [436/800] train_loss_con: 592.263 energy_loss: 154.853
[GPU2] epochs: [437/800] train_loss_con: 589.935 energy_loss: 155.021
[GPU2] epochs: [438/800] train_loss_con: 592.711 energy_loss: 154.925
[GPU2] epochs: [439/800] train_loss_con: 595.961 energy_loss: 154.890
[GPU2] epochs: [440/800] train_loss_con: 598.045 energy_loss: 155.086
[GPU2] epochs: [441/800] train_loss_con: 591.520 energy_loss: 154.842
[GPU2] epochs: [442/800] train_loss_con: 591.332 energy_loss: 154.289
[GPU2] epochs: [443/800] train_loss_con: 586.147 energy_loss: 154.133
[GPU2] epochs: [444/800] train_loss_con: 587.365 energy_loss: 153.868
[GPU2] epochs: [445/800] train_loss_con: 594.037 energy_loss: 153.422
[GPU2] epochs: [446/800] train_loss_con: 590.067 energy_loss: 153.380
[GPU2] epochs: [447/800] train_loss_con: 591.058 energy_loss: 153.392
[GPU2] epochs: [448/800] train_loss_con: 587.917 energy_loss: 152.938
[GPU2] epochs: [449/800] train_loss_con: 590.990 energy_loss: 152.667
[GPU2] epochs: [450/800] train_loss_con: 584.568 energy_loss: 152.386
[GPU2] epochs: [451/800] train_loss_con: 587.690 energy_loss: 152.370
[GPU2] epochs: [452/800] train_loss_con: 584.856 energy_loss: 152.242
[GPU2] epochs: [453/800] train_loss_con: 592.006 energy_loss: 151.901
[GPU2] epochs: [454/800] train_loss_con: 583.618 energy_loss: 151.794
[GPU2] epochs: [455/800] train_loss_con: 584.676 energy_loss: 151.987
[GPU2] epochs: [456/800] train_loss_con: 584.741 energy_loss: 152.054
[GPU2] epochs: [457/800] train_loss_con: 589.037 energy_loss: 151.771
[GPU2] epochs: [458/800] train_loss_con: 581.349 energy_loss: 151.576
[GPU2] epochs: [459/800] train_loss_con: 583.135 energy_loss: 151.361
[GPU2] epochs: [460/800] train_loss_con: 588.314 energy_loss: 151.184
[GPU2] epochs: [461/800] train_loss_con: 587.963 energy_loss: 151.557
[GPU2] epochs: [462/800] train_loss_con: 583.895 energy_loss: 151.007
[GPU2] epochs: [463/800] train_loss_con: 577.596 energy_loss: 150.281
[GPU2] epochs: [464/800] train_loss_con: 577.455 energy_loss: 150.490
[GPU2] epochs: [465/800] train_loss_con: 581.987 energy_loss: 150.985
[GPU2] epochs: [466/800] train_loss_con: 581.677 energy_loss: 150.350
[GPU2] epochs: [467/800] train_loss_con: 582.741 energy_loss: 150.370
[GPU2] epochs: [468/800] train_loss_con: 578.046 energy_loss: 149.886
[GPU2] epochs: [469/800] train_loss_con: 581.557 energy_loss: 150.296
[GPU2] epochs: [470/800] train_loss_con: 575.186 energy_loss: 149.562
[GPU2] epochs: [471/800] train_loss_con: 579.356 energy_loss: 149.042
[GPU2] epochs: [472/800] train_loss_con: 580.479 energy_loss: 149.282
[GPU2] epochs: [473/800] train_loss_con: 582.790 energy_loss: 149.553
[GPU2] epochs: [474/800] train_loss_con: 577.826 energy_loss: 148.892
[GPU2] epochs: [475/800] train_loss_con: 568.921 energy_loss: 149.349
[GPU2] epochs: [476/800] train_loss_con: 575.112 energy_loss: 149.072
[GPU2] epochs: [477/800] train_loss_con: 580.644 energy_loss: 149.039
[GPU2] epochs: [478/800] train_loss_con: 574.379 energy_loss: 148.931
[GPU2] epochs: [479/800] train_loss_con: 569.986 energy_loss: 148.718
[GPU2] epochs: [480/800] train_loss_con: 569.093 energy_loss: 148.687
[GPU2] epochs: [481/800] train_loss_con: 571.996 energy_loss: 147.756
[GPU2] epochs: [482/800] train_loss_con: 574.639 energy_loss: 148.209
[GPU2] epochs: [483/800] train_loss_con: 571.466 energy_loss: 148.224
[GPU2] epochs: [484/800] train_loss_con: 564.945 energy_loss: 147.582
[GPU2] epochs: [485/800] train_loss_con: 567.494 energy_loss: 147.661
[GPU2] epochs: [486/800] train_loss_con: 572.623 energy_loss: 147.292
[GPU2] epochs: [487/800] train_loss_con: 573.068 energy_loss: 147.603
[GPU2] epochs: [488/800] train_loss_con: 566.551 energy_loss: 146.988
[GPU2] epochs: [489/800] train_loss_con: 574.143 energy_loss: 147.310
[GPU2] epochs: [490/800] train_loss_con: 568.631 energy_loss: 146.910
[GPU2] epochs: [491/800] train_loss_con: 574.243 energy_loss: 146.911
[GPU2] epochs: [492/800] train_loss_con: 570.233 energy_loss: 146.755
[GPU2] epochs: [493/800] train_loss_con: 563.839 energy_loss: 146.842
[GPU2] epochs: [494/800] train_loss_con: 569.719 energy_loss: 146.458
[GPU2] epochs: [495/800] train_loss_con: 567.556 energy_loss: 146.642
[GPU2] epochs: [496/800] train_loss_con: 560.740 energy_loss: 146.298
[GPU2] epochs: [497/800] train_loss_con: 562.569 energy_loss: 145.546
[GPU2] epochs: [498/800] train_loss_con: 566.610 energy_loss: 145.730
[GPU2] epochs: [499/800] train_loss_con: 560.943 energy_loss: 145.582
[GPU2] epochs: [500/800] train_loss_con: 559.575 energy_loss: 145.352
[GPU2] epochs: [501/800] train_loss_con: 562.160 energy_loss: 145.322
[GPU2] epochs: [502/800] train_loss_con: 561.129 energy_loss: 144.973
[GPU2] epochs: [503/800] train_loss_con: 564.358 energy_loss: 144.618
[GPU2] epochs: [504/800] train_loss_con: 561.525 energy_loss: 144.754
[GPU2] epochs: [505/800] train_loss_con: 562.488 energy_loss: 144.524
[GPU2] epochs: [506/800] train_loss_con: 561.152 energy_loss: 144.258
[GPU2] epochs: [507/800] train_loss_con: 560.975 energy_loss: 144.266
[GPU2] epochs: [508/800] train_loss_con: 557.615 energy_loss: 143.629
[GPU2] epochs: [509/800] train_loss_con: 555.038 energy_loss: 143.536
[GPU2] epochs: [510/800] train_loss_con: 556.376 energy_loss: 144.506
[GPU2] epochs: [511/800] train_loss_con: 554.164 energy_loss: 144.130
[GPU2] epochs: [512/800] train_loss_con: 557.156 energy_loss: 143.707
[GPU2] epochs: [513/800] train_loss_con: 557.021 energy_loss: 143.000
[GPU2] epochs: [514/800] train_loss_con: 551.475 energy_loss: 142.740
[GPU2] epochs: [515/800] train_loss_con: 554.607 energy_loss: 143.034
[GPU2] epochs: [516/800] train_loss_con: 555.177 energy_loss: 142.575
[GPU2] epochs: [517/800] train_loss_con: 553.733 energy_loss: 142.789
[GPU2] epochs: [518/800] train_loss_con: 549.403 energy_loss: 142.066
[GPU2] epochs: [519/800] train_loss_con: 553.639 energy_loss: 142.495
[GPU2] epochs: [520/800] train_loss_con: 545.548 energy_loss: 142.330
[GPU2] epochs: [521/800] train_loss_con: 548.726 energy_loss: 142.172
[GPU2] epochs: [522/800] train_loss_con: 551.594 energy_loss: 142.019
[GPU2] epochs: [523/800] train_loss_con: 550.407 energy_loss: 142.015
[GPU2] epochs: [524/800] train_loss_con: 552.847 energy_loss: 141.889
[GPU2] epochs: [525/800] train_loss_con: 546.332 energy_loss: 141.753
[GPU2] epochs: [526/800] train_loss_con: 542.485 energy_loss: 141.322
[GPU2] epochs: [527/800] train_loss_con: 548.353 energy_loss: 141.404
[GPU2] epochs: [528/800] train_loss_con: 551.019 energy_loss: 141.144
[GPU2] epochs: [529/800] train_loss_con: 548.612 energy_loss: 140.882
[GPU2] epochs: [530/800] train_loss_con: 548.905 energy_loss: 141.037
[GPU2] epochs: [531/800] train_loss_con: 546.613 energy_loss: 140.516
[GPU2] epochs: [532/800] train_loss_con: 541.363 energy_loss: 140.259
[GPU2] epochs: [533/800] train_loss_con: 546.347 energy_loss: 140.269
[GPU2] epochs: [534/800] train_loss_con: 546.127 energy_loss: 139.772
[GPU2] epochs: [535/800] train_loss_con: 538.690 energy_loss: 139.986
[GPU2] epochs: [536/800] train_loss_con: 545.698 energy_loss: 140.223
[GPU2] epochs: [537/800] train_loss_con: 544.060 energy_loss: 139.871
[GPU2] epochs: [538/800] train_loss_con: 538.296 energy_loss: 139.643
[GPU2] epochs: [539/800] train_loss_con: 544.167 energy_loss: 139.583
[GPU2] epochs: [540/800] train_loss_con: 541.899 energy_loss: 139.826
[GPU2] epochs: [541/800] train_loss_con: 538.907 energy_loss: 139.520
[GPU2] epochs: [542/800] train_loss_con: 540.196 energy_loss: 138.891
[GPU2] epochs: [543/800] train_loss_con: 531.358 energy_loss: 138.742
[GPU2] epochs: [544/800] train_loss_con: 533.405 energy_loss: 138.412
[GPU2] epochs: [545/800] train_loss_con: 537.773 energy_loss: 138.859
[GPU2] epochs: [546/800] train_loss_con: 536.909 energy_loss: 138.460
[GPU2] epochs: [547/800] train_loss_con: 535.875 energy_loss: 138.381
[GPU2] epochs: [548/800] train_loss_con: 537.440 energy_loss: 138.252
[GPU2] epochs: [549/800] train_loss_con: 539.266 energy_loss: 138.248
[GPU2] epochs: [550/800] train_loss_con: 532.971 energy_loss: 138.121
[GPU2] epochs: [551/800] train_loss_con: 525.866 energy_loss: 137.596
[GPU2] epochs: [552/800] train_loss_con: 540.398 energy_loss: 137.748
[GPU2] epochs: [553/800] train_loss_con: 531.529 energy_loss: 137.377
[GPU2] epochs: [554/800] train_loss_con: 529.922 energy_loss: 137.135
[GPU2] epochs: [555/800] train_loss_con: 529.536 energy_loss: 137.122
[GPU2] epochs: [556/800] train_loss_con: 532.395 energy_loss: 136.927
[GPU2] epochs: [557/800] train_loss_con: 526.801 energy_loss: 136.526
[GPU2] epochs: [558/800] train_loss_con: 531.240 energy_loss: 136.195
[GPU2] epochs: [559/800] train_loss_con: 533.506 energy_loss: 136.343
[GPU2] epochs: [560/800] train_loss_con: 534.993 energy_loss: 136.767
[GPU2] epochs: [561/800] train_loss_con: 531.552 energy_loss: 136.290
[GPU2] epochs: [562/800] train_loss_con: 525.604 energy_loss: 135.861
[GPU2] epochs: [563/800] train_loss_con: 528.659 energy_loss: 135.534
