environment: 
YAML: configs/bt.sc.c10.yaml
==> SEED: 42
==> num_classes: 10
==> data_name: cifar10
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar10', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 2
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> model_params: {'model_name': 'resnet18', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c10.r18.e800.pth
==> config: configs/bt.sc.c10.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU2] epochs: [237/800] train_loss_con: 660.590 energy_loss: 185.522
[GPU2] epochs: [238/800] train_loss_con: 650.537 energy_loss: 185.286
[GPU2] epochs: [239/800] train_loss_con: 661.965 energy_loss: 184.852
[GPU2] epochs: [240/800] train_loss_con: 657.758 energy_loss: 185.024
[GPU2] epochs: [241/800] train_loss_con: 657.891 energy_loss: 184.795
[GPU2] epochs: [242/800] train_loss_con: 655.911 energy_loss: 184.343
[GPU2] epochs: [243/800] train_loss_con: 660.283 energy_loss: 184.683
[GPU2] epochs: [244/800] train_loss_con: 656.001 energy_loss: 183.979
[GPU2] epochs: [245/800] train_loss_con: 661.669 energy_loss: 183.951
[GPU2] epochs: [246/800] train_loss_con: 655.015 energy_loss: 183.574
[GPU2] epochs: [247/800] train_loss_con: 654.315 energy_loss: 183.554
[GPU2] epochs: [248/800] train_loss_con: 657.796 energy_loss: 183.903
[GPU2] epochs: [249/800] train_loss_con: 661.719 energy_loss: 184.177
[GPU2] epochs: [250/800] train_loss_con: 652.793 energy_loss: 183.147
[GPU2] epochs: [251/800] train_loss_con: 656.379 energy_loss: 183.228
[GPU2] epochs: [252/800] train_loss_con: 656.499 energy_loss: 183.506
[GPU2] epochs: [253/800] train_loss_con: 653.490 energy_loss: 183.120
[GPU2] epochs: [254/800] train_loss_con: 652.862 energy_loss: 183.387
[GPU2] epochs: [255/800] train_loss_con: 655.226 energy_loss: 183.129
[GPU2] epochs: [256/800] train_loss_con: 659.481 energy_loss: 183.241
[GPU2] epochs: [257/800] train_loss_con: 648.493 energy_loss: 183.207
[GPU2] epochs: [258/800] train_loss_con: 641.460 energy_loss: 182.930
[GPU2] epochs: [259/800] train_loss_con: 651.354 energy_loss: 182.368
[GPU2] epochs: [260/800] train_loss_con: 644.836 energy_loss: 181.921
[GPU2] epochs: [261/800] train_loss_con: 649.701 energy_loss: 182.412
[GPU2] epochs: [262/800] train_loss_con: 648.956 energy_loss: 182.570
[GPU2] epochs: [263/800] train_loss_con: 647.255 energy_loss: 182.038
[GPU2] epochs: [264/800] train_loss_con: 645.194 energy_loss: 181.834
[GPU2] epochs: [265/800] train_loss_con: 653.727 energy_loss: 181.392
[GPU2] epochs: [266/800] train_loss_con: 655.619 energy_loss: 181.378
[GPU2] epochs: [267/800] train_loss_con: 647.699 energy_loss: 181.489
[GPU2] epochs: [268/800] train_loss_con: 647.835 energy_loss: 181.056
[GPU2] epochs: [269/800] train_loss_con: 642.558 energy_loss: 181.062
[GPU2] epochs: [270/800] train_loss_con: 650.110 energy_loss: 180.605
[GPU2] epochs: [271/800] train_loss_con: 638.611 energy_loss: 180.624
[GPU2] epochs: [272/800] train_loss_con: 645.998 energy_loss: 180.708
[GPU2] epochs: [273/800] train_loss_con: 653.650 energy_loss: 180.572
[GPU2] epochs: [274/800] train_loss_con: 647.137 energy_loss: 179.734
[GPU2] epochs: [275/800] train_loss_con: 649.476 energy_loss: 179.412
[GPU2] epochs: [276/800] train_loss_con: 642.842 energy_loss: 179.323
[GPU2] epochs: [277/800] train_loss_con: 639.315 energy_loss: 179.428
[GPU2] epochs: [278/800] train_loss_con: 645.449 energy_loss: 179.316
[GPU2] epochs: [279/800] train_loss_con: 646.966 energy_loss: 178.876
[GPU2] epochs: [280/800] train_loss_con: 640.742 energy_loss: 178.724
[GPU2] epochs: [281/800] train_loss_con: 639.338 energy_loss: 177.944
[GPU2] epochs: [282/800] train_loss_con: 640.149 energy_loss: 177.999
[GPU2] epochs: [283/800] train_loss_con: 639.115 energy_loss: 177.019
[GPU2] epochs: [284/800] train_loss_con: 644.741 energy_loss: 177.980
[GPU2] epochs: [285/800] train_loss_con: 642.350 energy_loss: 177.210
[GPU2] epochs: [286/800] train_loss_con: 635.881 energy_loss: 177.236
[GPU2] epochs: [287/800] train_loss_con: 638.481 energy_loss: 177.201
[GPU2] epochs: [288/800] train_loss_con: 643.057 energy_loss: 177.427
[GPU2] epochs: [289/800] train_loss_con: 632.955 energy_loss: 176.742
[GPU2] epochs: [290/800] train_loss_con: 638.472 energy_loss: 176.436
[GPU2] epochs: [291/800] train_loss_con: 641.768 energy_loss: 176.054
[GPU2] epochs: [292/800] train_loss_con: 631.287 energy_loss: 176.331
[GPU2] epochs: [293/800] train_loss_con: 633.724 energy_loss: 176.074
[GPU2] epochs: [294/800] train_loss_con: 627.724 energy_loss: 175.708
[GPU2] epochs: [295/800] train_loss_con: 636.821 energy_loss: 175.531
[GPU2] epochs: [296/800] train_loss_con: 637.489 energy_loss: 175.861
[GPU2] epochs: [297/800] train_loss_con: 630.016 energy_loss: 176.051
[GPU2] epochs: [298/800] train_loss_con: 633.743 energy_loss: 175.495
[GPU2] epochs: [299/800] train_loss_con: 630.251 energy_loss: 174.871
[GPU2] epochs: [300/800] train_loss_con: 637.142 energy_loss: 175.218
[GPU2] epochs: [301/800] train_loss_con: 637.931 energy_loss: 174.515
[GPU2] epochs: [302/800] train_loss_con: 632.589 energy_loss: 174.071
[GPU2] epochs: [303/800] train_loss_con: 631.083 energy_loss: 173.993
[GPU2] epochs: [304/800] train_loss_con: 628.134 energy_loss: 173.164
[GPU2] epochs: [305/800] train_loss_con: 631.044 energy_loss: 172.863
[GPU2] epochs: [306/800] train_loss_con: 634.467 energy_loss: 172.655
[GPU2] epochs: [307/800] train_loss_con: 629.382 energy_loss: 172.631
[GPU2] epochs: [308/800] train_loss_con: 631.598 energy_loss: 173.140
[GPU2] epochs: [309/800] train_loss_con: 625.801 energy_loss: 172.666
[GPU2] epochs: [310/800] train_loss_con: 632.690 energy_loss: 171.855
[GPU2] epochs: [311/800] train_loss_con: 626.095 energy_loss: 171.519
[GPU2] epochs: [312/800] train_loss_con: 628.134 energy_loss: 171.619
[GPU2] epochs: [313/800] train_loss_con: 633.170 energy_loss: 171.933
[GPU2] epochs: [314/800] train_loss_con: 624.473 energy_loss: 171.197
[GPU2] epochs: [315/800] train_loss_con: 621.738 energy_loss: 171.220
[GPU2] epochs: [316/800] train_loss_con: 618.987 energy_loss: 170.551
[GPU2] epochs: [317/800] train_loss_con: 628.920 energy_loss: 171.087
[GPU2] epochs: [318/800] train_loss_con: 624.718 energy_loss: 170.711
[GPU2] epochs: [319/800] train_loss_con: 622.879 energy_loss: 170.625
[GPU2] epochs: [320/800] train_loss_con: 623.159 energy_loss: 170.353
[GPU2] epochs: [321/800] train_loss_con: 624.296 energy_loss: 169.978
[GPU2] epochs: [322/800] train_loss_con: 623.871 energy_loss: 169.490
[GPU2] epochs: [323/800] train_loss_con: 623.658 energy_loss: 170.161
[GPU2] epochs: [324/800] train_loss_con: 628.404 energy_loss: 169.732
[GPU2] epochs: [325/800] train_loss_con: 624.601 energy_loss: 169.260
[GPU2] epochs: [326/800] train_loss_con: 619.825 energy_loss: 169.432
[GPU2] epochs: [327/800] train_loss_con: 626.567 energy_loss: 168.998
[GPU2] epochs: [328/800] train_loss_con: 620.591 energy_loss: 169.199
[GPU2] epochs: [329/800] train_loss_con: 618.174 energy_loss: 168.752
[GPU2] epochs: [330/800] train_loss_con: 621.064 energy_loss: 168.607
[GPU2] epochs: [331/800] train_loss_con: 621.600 energy_loss: 168.361
[GPU2] epochs: [332/800] train_loss_con: 613.719 energy_loss: 168.374
[GPU2] epochs: [333/800] train_loss_con: 616.180 energy_loss: 168.302
[GPU2] epochs: [334/800] train_loss_con: 620.611 energy_loss: 168.541
[GPU2] epochs: [335/800] train_loss_con: 613.672 energy_loss: 167.538
[GPU2] epochs: [336/800] train_loss_con: 621.457 energy_loss: 167.631
[GPU2] epochs: [337/800] train_loss_con: 617.916 energy_loss: 167.519
[GPU2] epochs: [338/800] train_loss_con: 614.543 energy_loss: 167.439
[GPU2] epochs: [339/800] train_loss_con: 617.102 energy_loss: 167.037
[GPU2] epochs: [340/800] train_loss_con: 614.122 energy_loss: 167.106
[GPU2] epochs: [341/800] train_loss_con: 614.194 energy_loss: 166.890
[GPU2] epochs: [342/800] train_loss_con: 616.411 energy_loss: 166.617
[GPU2] epochs: [343/800] train_loss_con: 616.392 energy_loss: 166.445
[GPU2] epochs: [344/800] train_loss_con: 613.958 energy_loss: 166.610
[GPU2] epochs: [345/800] train_loss_con: 611.837 energy_loss: 166.327
[GPU2] epochs: [346/800] train_loss_con: 608.711 energy_loss: 166.202
[GPU2] epochs: [347/800] train_loss_con: 620.337 energy_loss: 166.471
[GPU2] epochs: [348/800] train_loss_con: 619.360 energy_loss: 166.900
[GPU2] epochs: [349/800] train_loss_con: 605.413 energy_loss: 165.381
[GPU2] epochs: [350/800] train_loss_con: 612.371 energy_loss: 165.702
[GPU2] epochs: [351/800] train_loss_con: 611.535 energy_loss: 165.684
[GPU2] epochs: [352/800] train_loss_con: 606.866 energy_loss: 165.781
[GPU2] epochs: [353/800] train_loss_con: 603.047 energy_loss: 164.075
[GPU2] epochs: [354/800] train_loss_con: 610.178 energy_loss: 165.250
[GPU2] epochs: [355/800] train_loss_con: 612.995 energy_loss: 164.431
[GPU2] epochs: [356/800] train_loss_con: 606.115 energy_loss: 164.465
[GPU2] epochs: [357/800] train_loss_con: 604.580 energy_loss: 164.487
[GPU2] epochs: [358/800] train_loss_con: 609.753 energy_loss: 164.282
[GPU2] epochs: [359/800] train_loss_con: 611.166 energy_loss: 164.444
[GPU2] epochs: [360/800] train_loss_con: 610.039 energy_loss: 164.731
[GPU2] epochs: [361/800] train_loss_con: 603.556 energy_loss: 163.360
[GPU2] epochs: [362/800] train_loss_con: 611.604 energy_loss: 163.765
[GPU2] epochs: [363/800] train_loss_con: 606.334 energy_loss: 163.308
[GPU2] epochs: [364/800] train_loss_con: 606.513 energy_loss: 163.609
[GPU2] epochs: [365/800] train_loss_con: 601.235 energy_loss: 163.130
[GPU2] epochs: [366/800] train_loss_con: 602.767 energy_loss: 162.700
[GPU2] epochs: [367/800] train_loss_con: 602.124 energy_loss: 163.824
[GPU2] epochs: [368/800] train_loss_con: 600.645 energy_loss: 163.089
[GPU2] epochs: [369/800] train_loss_con: 602.405 energy_loss: 162.915
[GPU2] epochs: [370/800] train_loss_con: 598.389 energy_loss: 162.632
[GPU2] epochs: [371/800] train_loss_con: 602.532 energy_loss: 162.935
[GPU2] epochs: [372/800] train_loss_con: 600.021 energy_loss: 162.801
[GPU2] epochs: [373/800] train_loss_con: 601.107 energy_loss: 162.650
[GPU2] epochs: [374/800] train_loss_con: 598.545 energy_loss: 161.532
[GPU2] epochs: [375/800] train_loss_con: 602.721 energy_loss: 162.280
[GPU2] epochs: [376/800] train_loss_con: 600.543 energy_loss: 162.163
[GPU2] epochs: [377/800] train_loss_con: 603.666 energy_loss: 162.198
[GPU2] epochs: [378/800] train_loss_con: 605.304 energy_loss: 161.790
[GPU2] epochs: [379/800] train_loss_con: 598.954 energy_loss: 161.570
[GPU2] epochs: [380/800] train_loss_con: 597.279 energy_loss: 161.734
[GPU2] epochs: [381/800] train_loss_con: 597.716 energy_loss: 161.217
[GPU2] epochs: [382/800] train_loss_con: 596.013 energy_loss: 160.932
[GPU2] epochs: [383/800] train_loss_con: 593.823 energy_loss: 161.012
[GPU2] epochs: [384/800] train_loss_con: 588.423 energy_loss: 160.594
[GPU2] epochs: [385/800] train_loss_con: 598.601 energy_loss: 160.223
[GPU2] epochs: [386/800] train_loss_con: 595.323 energy_loss: 161.218
[GPU2] epochs: [387/800] train_loss_con: 595.800 energy_loss: 160.423
[GPU2] epochs: [388/800] train_loss_con: 593.330 energy_loss: 160.071
[GPU2] epochs: [389/800] train_loss_con: 596.384 energy_loss: 159.837
[GPU2] epochs: [390/800] train_loss_con: 598.520 energy_loss: 160.204
[GPU2] epochs: [391/800] train_loss_con: 588.728 energy_loss: 159.365
[GPU2] epochs: [392/800] train_loss_con: 590.783 energy_loss: 159.042
[GPU2] epochs: [393/800] train_loss_con: 592.631 energy_loss: 158.810
[GPU2] epochs: [394/800] train_loss_con: 592.398 energy_loss: 159.922
[GPU2] epochs: [395/800] train_loss_con: 597.948 energy_loss: 159.787
[GPU2] epochs: [396/800] train_loss_con: 591.572 energy_loss: 159.392
[GPU2] epochs: [397/800] train_loss_con: 592.614 energy_loss: 159.043
[GPU2] epochs: [398/800] train_loss_con: 586.005 energy_loss: 158.859
[GPU2] epochs: [399/800] train_loss_con: 593.532 energy_loss: 158.287
[GPU2] epochs: [400/800] train_loss_con: 587.121 energy_loss: 157.896
[GPU2] epochs: [401/800] train_loss_con: 591.635 energy_loss: 158.757
[GPU2] epochs: [402/800] train_loss_con: 590.963 energy_loss: 157.875
[GPU2] epochs: [403/800] train_loss_con: 590.856 energy_loss: 158.001
[GPU2] epochs: [404/800] train_loss_con: 587.804 energy_loss: 158.453
[GPU2] epochs: [405/800] train_loss_con: 591.802 energy_loss: 158.047
[GPU2] epochs: [406/800] train_loss_con: 587.883 energy_loss: 157.716
[GPU2] epochs: [407/800] train_loss_con: 585.932 energy_loss: 158.184
[GPU2] epochs: [408/800] train_loss_con: 585.073 energy_loss: 158.055
[GPU2] epochs: [409/800] train_loss_con: 587.020 energy_loss: 158.613
[GPU2] epochs: [410/800] train_loss_con: 585.799 energy_loss: 157.837
[GPU2] epochs: [411/800] train_loss_con: 582.403 energy_loss: 157.456
[GPU2] epochs: [412/800] train_loss_con: 583.326 energy_loss: 157.680
[GPU2] epochs: [413/800] train_loss_con: 588.355 energy_loss: 156.693
[GPU2] epochs: [414/800] train_loss_con: 587.361 energy_loss: 157.273
[GPU2] epochs: [415/800] train_loss_con: 584.292 energy_loss: 157.626
[GPU2] epochs: [416/800] train_loss_con: 578.986 energy_loss: 157.107
[GPU2] epochs: [417/800] train_loss_con: 583.361 energy_loss: 157.647
[GPU2] epochs: [418/800] train_loss_con: 578.306 energy_loss: 156.779
[GPU2] epochs: [419/800] train_loss_con: 577.555 energy_loss: 156.748
[GPU2] epochs: [420/800] train_loss_con: 582.033 energy_loss: 156.872
[GPU2] epochs: [421/800] train_loss_con: 580.056 energy_loss: 156.507
[GPU2] epochs: [422/800] train_loss_con: 573.731 energy_loss: 155.783
[GPU2] epochs: [423/800] train_loss_con: 577.998 energy_loss: 155.913
[GPU2] epochs: [424/800] train_loss_con: 579.634 energy_loss: 156.256
[GPU2] epochs: [425/800] train_loss_con: 580.061 energy_loss: 155.287
[GPU2] epochs: [426/800] train_loss_con: 578.655 energy_loss: 156.057
[GPU2] epochs: [427/800] train_loss_con: 579.892 energy_loss: 155.652
[GPU2] epochs: [428/800] train_loss_con: 575.877 energy_loss: 155.784
[GPU2] epochs: [429/800] train_loss_con: 575.396 energy_loss: 155.044
[GPU2] epochs: [430/800] train_loss_con: 579.462 energy_loss: 154.751
[GPU2] epochs: [431/800] train_loss_con: 570.909 energy_loss: 154.742
[GPU2] epochs: [432/800] train_loss_con: 577.919 energy_loss: 155.301
[GPU2] epochs: [433/800] train_loss_con: 569.151 energy_loss: 154.892
[GPU2] epochs: [434/800] train_loss_con: 577.191 energy_loss: 154.644
[GPU2] epochs: [435/800] train_loss_con: 573.116 energy_loss: 154.390
[GPU2] epochs: [436/800] train_loss_con: 572.288 energy_loss: 154.158
[GPU2] epochs: [437/800] train_loss_con: 573.442 energy_loss: 153.665
[GPU2] epochs: [438/800] train_loss_con: 574.747 energy_loss: 154.831
[GPU2] epochs: [439/800] train_loss_con: 575.684 energy_loss: 154.456
[GPU2] epochs: [440/800] train_loss_con: 571.500 energy_loss: 154.144
[GPU2] epochs: [441/800] train_loss_con: 572.371 energy_loss: 153.308
[GPU2] epochs: [442/800] train_loss_con: 568.084 energy_loss: 153.809
[GPU2] epochs: [443/800] train_loss_con: 567.442 energy_loss: 154.037
[GPU2] epochs: [444/800] train_loss_con: 569.208 energy_loss: 154.616
[GPU2] epochs: [445/800] train_loss_con: 570.471 energy_loss: 153.461
[GPU2] epochs: [446/800] train_loss_con: 571.656 energy_loss: 153.401
[GPU2] epochs: [447/800] train_loss_con: 566.699 energy_loss: 152.899
[GPU2] epochs: [448/800] train_loss_con: 563.609 energy_loss: 152.898
[GPU2] epochs: [449/800] train_loss_con: 566.430 energy_loss: 152.942
[GPU2] epochs: [450/800] train_loss_con: 562.927 energy_loss: 153.101
[GPU2] epochs: [451/800] train_loss_con: 568.990 energy_loss: 152.630
[GPU2] epochs: [452/800] train_loss_con: 561.678 energy_loss: 153.037
[GPU2] epochs: [453/800] train_loss_con: 564.271 energy_loss: 152.034
[GPU2] epochs: [454/800] train_loss_con: 562.032 energy_loss: 151.537
[GPU2] epochs: [455/800] train_loss_con: 560.907 energy_loss: 152.129
[GPU2] epochs: [456/800] train_loss_con: 566.032 energy_loss: 152.090
[GPU2] epochs: [457/800] train_loss_con: 566.798 energy_loss: 151.316
[GPU2] epochs: [458/800] train_loss_con: 560.644 energy_loss: 151.448
[GPU2] epochs: [459/800] train_loss_con: 558.836 energy_loss: 150.953
[GPU2] epochs: [460/800] train_loss_con: 558.724 energy_loss: 151.351
[GPU2] epochs: [461/800] train_loss_con: 562.773 energy_loss: 151.390
[GPU2] epochs: [462/800] train_loss_con: 562.140 energy_loss: 151.551
[GPU2] epochs: [463/800] train_loss_con: 560.238 energy_loss: 150.916
[GPU2] epochs: [464/800] train_loss_con: 560.747 energy_loss: 150.655
[GPU2] epochs: [465/800] train_loss_con: 559.013 energy_loss: 150.882
[GPU2] epochs: [466/800] train_loss_con: 557.581 energy_loss: 150.629
[GPU2] epochs: [467/800] train_loss_con: 557.902 energy_loss: 150.300
[GPU2] epochs: [468/800] train_loss_con: 555.309 energy_loss: 150.480
[GPU2] epochs: [469/800] train_loss_con: 557.928 energy_loss: 150.372
[GPU2] epochs: [470/800] train_loss_con: 554.784 energy_loss: 149.910
[GPU2] epochs: [471/800] train_loss_con: 561.020 energy_loss: 149.765
[GPU2] epochs: [472/800] train_loss_con: 551.726 energy_loss: 149.726
[GPU2] epochs: [473/800] train_loss_con: 551.465 energy_loss: 149.481
[GPU2] epochs: [474/800] train_loss_con: 554.726 energy_loss: 149.157
[GPU2] epochs: [475/800] train_loss_con: 551.242 energy_loss: 148.978
[GPU2] epochs: [476/800] train_loss_con: 551.071 energy_loss: 148.565
[GPU2] epochs: [477/800] train_loss_con: 552.242 energy_loss: 148.052
[GPU2] epochs: [478/800] train_loss_con: 547.258 energy_loss: 148.403
[GPU2] epochs: [479/800] train_loss_con: 551.406 energy_loss: 148.545
[GPU2] epochs: [480/800] train_loss_con: 555.333 energy_loss: 148.243
[GPU2] epochs: [481/800] train_loss_con: 555.383 energy_loss: 148.456
[GPU2] epochs: [482/800] train_loss_con: 543.775 energy_loss: 147.546
[GPU2] epochs: [483/800] train_loss_con: 551.434 energy_loss: 147.957
[GPU2] epochs: [484/800] train_loss_con: 543.785 energy_loss: 147.798
[GPU2] epochs: [485/800] train_loss_con: 546.769 energy_loss: 147.624
[GPU2] epochs: [486/800] train_loss_con: 544.613 energy_loss: 147.551
[GPU2] epochs: [487/800] train_loss_con: 546.251 energy_loss: 147.623
[GPU2] epochs: [488/800] train_loss_con: 546.123 energy_loss: 147.435
[GPU2] epochs: [489/800] train_loss_con: 544.681 energy_loss: 147.275
[GPU2] epochs: [490/800] train_loss_con: 545.711 energy_loss: 146.722
[GPU2] epochs: [491/800] train_loss_con: 541.916 energy_loss: 146.219
[GPU2] epochs: [492/800] train_loss_con: 543.478 energy_loss: 146.404
[GPU2] epochs: [493/800] train_loss_con: 541.915 energy_loss: 146.117
[GPU2] epochs: [494/800] train_loss_con: 541.558 energy_loss: 145.786
[GPU2] epochs: [495/800] train_loss_con: 545.231 energy_loss: 145.395
[GPU2] epochs: [496/800] train_loss_con: 543.283 energy_loss: 146.255
[GPU2] epochs: [497/800] train_loss_con: 543.100 energy_loss: 145.645
[GPU2] epochs: [498/800] train_loss_con: 550.690 energy_loss: 145.968
[GPU2] epochs: [499/800] train_loss_con: 542.428 energy_loss: 146.380
[GPU2] epochs: [500/800] train_loss_con: 541.992 energy_loss: 145.612
[GPU2] epochs: [501/800] train_loss_con: 542.087 energy_loss: 145.346
[GPU2] epochs: [502/800] train_loss_con: 542.140 energy_loss: 145.129
[GPU2] epochs: [503/800] train_loss_con: 542.666 energy_loss: 144.861
[GPU2] epochs: [504/800] train_loss_con: 541.433 energy_loss: 145.264
[GPU2] epochs: [505/800] train_loss_con: 534.708 energy_loss: 144.885
[GPU2] epochs: [506/800] train_loss_con: 534.150 energy_loss: 144.286
[GPU2] epochs: [507/800] train_loss_con: 538.143 energy_loss: 144.481
[GPU2] epochs: [508/800] train_loss_con: 532.906 energy_loss: 144.126
[GPU2] epochs: [509/800] train_loss_con: 540.502 energy_loss: 144.706
[GPU2] epochs: [510/800] train_loss_con: 534.529 energy_loss: 143.209
[GPU2] epochs: [511/800] train_loss_con: 532.482 energy_loss: 143.663
[GPU2] epochs: [512/800] train_loss_con: 531.319 energy_loss: 143.532
[GPU2] epochs: [513/800] train_loss_con: 537.247 energy_loss: 143.006
[GPU2] epochs: [514/800] train_loss_con: 538.890 energy_loss: 143.115
[GPU2] epochs: [515/800] train_loss_con: 540.053 energy_loss: 143.734
[GPU2] epochs: [516/800] train_loss_con: 532.557 energy_loss: 143.008
[GPU2] epochs: [517/800] train_loss_con: 532.180 energy_loss: 142.458
[GPU2] epochs: [518/800] train_loss_con: 531.541 energy_loss: 142.278
[GPU2] epochs: [519/800] train_loss_con: 529.914 energy_loss: 142.487
[GPU2] epochs: [520/800] train_loss_con: 527.613 energy_loss: 142.625
[GPU2] epochs: [521/800] train_loss_con: 530.944 energy_loss: 141.693
[GPU2] epochs: [522/800] train_loss_con: 530.943 energy_loss: 141.856
[GPU2] epochs: [523/800] train_loss_con: 529.766 energy_loss: 141.432
[GPU2] epochs: [524/800] train_loss_con: 531.218 energy_loss: 142.005
[GPU2] epochs: [525/800] train_loss_con: 529.112 energy_loss: 142.002
[GPU2] epochs: [526/800] train_loss_con: 531.155 energy_loss: 142.190
[GPU2] epochs: [527/800] train_loss_con: 520.957 energy_loss: 141.135
[GPU2] epochs: [528/800] train_loss_con: 522.585 energy_loss: 140.752
[GPU2] epochs: [529/800] train_loss_con: 523.050 energy_loss: 140.376
[GPU2] epochs: [530/800] train_loss_con: 527.649 energy_loss: 140.470
[GPU2] epochs: [531/800] train_loss_con: 528.540 energy_loss: 139.889
[GPU2] epochs: [532/800] train_loss_con: 524.113 energy_loss: 140.800
[GPU2] epochs: [533/800] train_loss_con: 518.392 energy_loss: 140.258
[GPU2] epochs: [534/800] train_loss_con: 523.393 energy_loss: 139.658
[GPU2] epochs: [535/800] train_loss_con: 520.863 energy_loss: 139.945
[GPU2] epochs: [536/800] train_loss_con: 519.122 energy_loss: 140.227
[GPU2] epochs: [537/800] train_loss_con: 520.835 energy_loss: 139.917
[GPU2] epochs: [538/800] train_loss_con: 519.564 energy_loss: 140.208
[GPU2] epochs: [539/800] train_loss_con: 517.623 energy_loss: 139.131
[GPU2] epochs: [540/800] train_loss_con: 518.650 energy_loss: 139.632
[GPU2] epochs: [541/800] train_loss_con: 524.338 energy_loss: 140.006
[GPU2] epochs: [542/800] train_loss_con: 515.954 energy_loss: 139.547
[GPU2] epochs: [543/800] train_loss_con: 519.190 energy_loss: 138.905
[GPU2] epochs: [544/800] train_loss_con: 517.204 energy_loss: 138.433
[GPU2] epochs: [545/800] train_loss_con: 518.193 energy_loss: 138.973
[GPU2] epochs: [546/800] train_loss_con: 513.602 energy_loss: 138.416
[GPU2] epochs: [547/800] train_loss_con: 516.012 energy_loss: 137.920
[GPU2] epochs: [548/800] train_loss_con: 514.953 energy_loss: 138.485
[GPU2] epochs: [549/800] train_loss_con: 515.317 energy_loss: 137.795
[GPU2] epochs: [550/800] train_loss_con: 511.219 energy_loss: 137.419
[GPU2] epochs: [551/800] train_loss_con: 511.868 energy_loss: 137.781
[GPU2] epochs: [552/800] train_loss_con: 508.727 energy_loss: 137.127
[GPU2] epochs: [553/800] train_loss_con: 512.748 energy_loss: 137.301
[GPU2] epochs: [554/800] train_loss_con: 510.485 energy_loss: 136.465
[GPU2] epochs: [555/800] train_loss_con: 511.958 energy_loss: 136.797
[GPU2] epochs: [556/800] train_loss_con: 509.984 energy_loss: 136.819
[GPU2] epochs: [557/800] train_loss_con: 508.096 energy_loss: 136.434
[GPU2] epochs: [558/800] train_loss_con: 511.886 energy_loss: 136.020
[GPU2] epochs: [559/800] train_loss_con: 510.327 energy_loss: 136.470
[GPU2] epochs: [560/800] train_loss_con: 510.238 energy_loss: 136.582
[GPU2] epochs: [561/800] train_loss_con: 507.390 energy_loss: 135.367
[GPU2] epochs: [562/800] train_loss_con: 506.085 energy_loss: 135.730
[GPU2] epochs: [563/800] train_loss_con: 503.594 energy_loss: 135.615
[GPU2] epochs: [564/800] train_loss_con: 505.565 energy_loss: 135.280
[GPU2] epochs: [565/800] train_loss_con: 504.012 energy_loss: 135.477
[GPU2] epochs: [566/800] train_loss_con: 503.635 energy_loss: 135.596
[GPU2] epochs: [567/800] train_loss_con: 499.319 energy_loss: 135.371
[GPU2] epochs: [568/800] train_loss_con: 505.551 energy_loss: 135.546
[GPU2] epochs: [569/800] train_loss_con: 503.611 energy_loss: 135.745
[GPU2] epochs: [570/800] train_loss_con: 502.544 energy_loss: 135.098
[GPU2] epochs: [571/800] train_loss_con: 503.135 energy_loss: 134.855
[GPU2] epochs: [572/800] train_loss_con: 497.640 energy_loss: 134.285
[GPU2] epochs: [573/800] train_loss_con: 499.147 energy_loss: 134.672
[GPU2] epochs: [574/800] train_loss_con: 501.472 energy_loss: 134.142
[GPU2] epochs: [575/800] train_loss_con: 497.891 energy_loss: 133.872
[GPU2] epochs: [576/800] train_loss_con: 497.120 energy_loss: 134.109
[GPU2] epochs: [577/800] train_loss_con: 499.939 energy_loss: 134.115
[GPU2] epochs: [578/800] train_loss_con: 493.766 energy_loss: 133.894
[GPU2] epochs: [579/800] train_loss_con: 497.264 energy_loss: 134.039
[GPU2] epochs: [580/800] train_loss_con: 497.560 energy_loss: 134.162
[GPU2] epochs: [581/800] train_loss_con: 501.811 energy_loss: 133.857
[GPU2] epochs: [582/800] train_loss_con: 496.901 energy_loss: 133.032
[GPU2] epochs: [583/800] train_loss_con: 494.574 energy_loss: 132.705
[GPU2] epochs: [584/800] train_loss_con: 495.699 energy_loss: 133.615
[GPU2] epochs: [585/800] train_loss_con: 493.766 energy_loss: 132.453
